Año,Mes,Aeropuerto,Infraestructura,NPI,NPN,IRAD_VER,IRAD,AADM_VER,AADM,ADEP_VER,ADEP,ALC_VER,ALC,AOOA_VER,AOOA,ADAH_VER,ADAH,AEHE_VER,AEHE,IREA_VER,IREA,IRIF_VER,IRIF,IRR_VER,IRR,Entidad_Infraestructura
2021,Agosto,Huaraz-Anta,ADP,0,76,Si,82.44000000000001,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,6.22,Aeropuertos del Perú S.A.
2021,Agosto,Ilo,COR,0,5707,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Agosto,Iquitos,ADP,8,83482,Si,73232.92,Si,0,Si,1039.92,Si,8477.38,Si,1036.95,Si,8470.77,Si,0,Si,3536.82,Si,0,Si,216765.68,Aeropuertos del Perú S.A.
2021,Agosto,Jaén,COR,0,15780,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Agosto,Jauja,COR,0,14433,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Agosto,Juliaca,AAP,0,21826,Si,15388.75,Si,0,Si,508.09,Si,3769.54,Si,862.3399999999999,Si,0,Si,228.56,Si,37.879999999999995,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Agosto,Lima,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Agosto,Lima,ADP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,67287.25,Si,607384.03,Aeropuertos del Perú S.A.
2021,Agosto,Lima,LAP,292476,831897,Si,1733929.28,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,240180.57,Si,0,Si,0,Lima Airport Partners S.R.L.
2021,Agosto,Nazca,COR,0,6548,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Agosto,No precisa,COR,0,0,Si,279284.44,Si,0,Si,747.15,Si,-1023.2700000000001,Si,6631.320000000001,Si,7157.2,Si,100818.16,Si,874.71,Si,0,Si,0,CORPAC S.A.
2021,Agosto,Pisco,ADP,0,504,Si,2210.51,Si,0,Si,0,Si,0,Si,251,Si,5011.23,Si,0,Si,366.19,Si,0,Si,1425.7,Aeropuertos del Perú S.A.
2021,Agosto,Piura,ADP,94,69521,Si,25506.41,Si,0,Si,3768.7599999999998,Si,5344.14,Si,0,Si,3970.9700000000003,Si,3548.5,Si,238.34,Si,0,Si,9644.369999999999,Aeropuertos del Perú S.A.
2021,Agosto,Pucallpa,ADP,0,55559,Si,27085.980000000003,Si,0,Si,73.69,Si,3518.56,Si,634.48,Si,11651.630000000001,Si,0,Si,1563.51,Si,0,Si,2933.34,Aeropuertos del Perú S.A.
2021,Agosto,Puerto Maldonado,AAP,0,28804,Si,7662.429999999999,Si,0,Si,1140.26,Si,877.51,Si,345.25,Si,0,Si,7313.9,Si,53.58,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Agosto,Tacna,AAP,0,21866,Si,9635.369999999999,Si,0,Si,2522.9300000000003,Si,1689.43,Si,317.63,Si,0,Si,7741.75,Si,107.45,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Agosto,Talara,ADP,0,22969,Si,7743.64,Si,0,Si,383.84000000000003,Si,2182.9700000000003,Si,0,Si,1376.4,Si,7154.1900000000005,Si,38.290000000000006,Si,0,Si,1606.1899999999998,Aeropuertos del Perú S.A.
2021,Agosto,Tarapoto,ADP,0,72389,Si,29692.95,Si,0,Si,647.8599999999999,Si,5290.929999999999,Si,1085.56,Si,3473.03,Si,18705.609999999997,Si,370.44,Si,0,Si,5437.1900000000005,Aeropuertos del Perú S.A.
2021,Agosto,Tingo María,COR,0,592,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Agosto,Trujillo,ADP,1389,43764,Si,21641.36,Si,0,Si,1218.48,Si,6136.54,Si,318.01,Si,5422.85,Si,0,Si,832.59,Si,0,Si,166872.74000000002,Aeropuertos del Perú S.A.
2021,Agosto,Tumbes,ADP,19,29352,Si,9908.68,Si,0,Si,229.89000000000001,Si,2423.8500000000004,Si,0,Si,1162.22,Si,195.43,Si,65.5,Si,0,Si,272338.05,Aeropuertos del Perú S.A.
2021,Agosto,Yurimaguas,COR,0,2984,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,-,COR,0,756,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,Andahuaylas,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Diciembre,Arequipa,AAP,2301,114771,Si,103479.28,Si,0,Si,26017.73,Si,20960.06,Si,1194,Si,0,Si,766.5,Si,322.9,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Diciembre,Atalaya,COR,0,1707,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,Ayacucho,AAP,0,42478,Si,8525.28,Si,2320.4700000000003,Si,0,Si,-776.19,Si,605.3399999999999,Si,0,Si,22242.75,Si,325.62,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Diciembre,Cajamarca,ADP,0,34070,Si,12429.220000000001,Si,0,Si,1376.32,Si,1530.06,Si,89.25,Si,1558.8,Si,0,Si,55.55,Si,0,Si,1597.25,Aeropuertos del Perú S.A.
2021,Diciembre,Chachapoyas,ADP,0,1642,Si,943.99,Si,0,Si,0,Si,0,Si,169.6,Si,0,Si,322.46,Si,4.81,Si,0,Si,209.3,Aeropuertos del Perú S.A.
2021,Diciembre,Chiclayo,ADP,1952,45646,Si,21442.95,Si,0,Si,2189.66,Si,6598.14,Si,84.24000000000001,Si,1666.11,Si,0,Si,44.52,Si,0,Si,513923.43000000005,Aeropuertos del Perú S.A.
2021,Diciembre,Cusco,COR,0,179212,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,Huánuco,COR,0,13491,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,Huaraz-Anta,ADP,0,75,Si,56.5,Si,0,Si,0,Si,0,Si,0,Si,0,Si,53.05,Si,3.3299999999999996,Si,0,Si,6.2700000000000005,Aeropuertos del Perú S.A.
2021,Diciembre,Ilo,COR,0,1511,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,Iquitos,ADP,28,84903,Si,82900.90999999999,Si,0,Si,521.51,Si,8116.6,Si,1036.95,Si,25372.91,Si,0,Si,3783.64,Si,0,Si,8087.610000000001,Aeropuertos del Perú S.A.
2021,Diciembre,Jaén,COR,0,18291,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,Jauja,COR,0,17635,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,Juliaca,AAP,0,22090,Si,15968.3,Si,0,Si,1546.57,Si,3238.13,Si,452.8,Si,0,Si,342.84000000000003,Si,345.94,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Diciembre,Lima,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Diciembre,Lima,ADP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,125745.65000000001,Si,666793.2,Aeropuertos del Perú S.A.
2021,Diciembre,Lima,LAP,429371,884695,Si,2067293.98,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,233774.11000000002,Si,0,Si,0,Lima Airport Partners S.R.L.
2021,Diciembre,Mazamari,COR,0,1294,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,Nazca,COR,0,6067,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,No precisa,COR,0,0,Si,151623.43,Si,0,Si,870,Si,5011.92,Si,5813.14,Si,7157.2,Si,245337.54,Si,1088.5,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,Pisco,ADP,16,1042,Si,2017.56,Si,0,Si,0,Si,58.06,Si,0,Si,4418.06,Si,0,Si,290.24,Si,0,Si,1326.55,Aeropuertos del Perú S.A.
2021,Diciembre,Piura,ADP,36,72560,Si,31258.64,Si,0,Si,4237.929999999999,Si,8241.26,Si,0,Si,3995.2799999999997,Si,4693.1900000000005,Si,79.5,Si,0,Si,3889.59,Aeropuertos del Perú S.A.
2021,Diciembre,Pucallpa,ADP,0,58177,Si,28675.16,Si,0,Si,39.94,Si,5022.620000000001,Si,557.48,Si,11849.97,Si,0,Si,1325.6899999999998,Si,0,Si,2967.69,Aeropuertos del Perú S.A.
2021,Diciembre,Puerto Maldonado,AAP,0,30082,Si,8805.92,Si,0,Si,4208.85,Si,542.31,Si,679.2,Si,0,Si,9485.210000000001,Si,13.3,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Diciembre,Rioja,COR,0,93,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,Tacna,AAP,0,21382,Si,10877.11,Si,0,Si,74.96000000000001,Si,676.41,Si,0,Si,0,Si,5701.44,Si,44.7,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Diciembre,Talara,ADP,17,26883,Si,11118.449999999999,Si,0,Si,685.75,Si,3925.94,Si,0,Si,1489.01,Si,10832.949999999999,Si,124.54,Si,0,Si,237846.14,Aeropuertos del Perú S.A.
2021,Diciembre,Tarapoto,ADP,0,75374,Si,31501.12,Si,0,Si,1983.49,Si,6556.53,Si,1077.77,Si,3503.4300000000003,Si,22675.260000000002,Si,402.18,Si,0,Si,5330.96,Aeropuertos del Perú S.A.
2021,Diciembre,Tingo María,COR,0,423,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Diciembre,Trujillo,ADP,5073,52417,Si,29898.87,Si,0,Si,2008.1799999999998,Si,8773.54,Si,318.01,Si,5473.92,Si,0,Si,755.62,Si,0,Si,4064.68,Aeropuertos del Perú S.A.
2021,Diciembre,Tumbes,ADP,23,35234,Si,13333.06,Si,0,Si,59.68,Si,3406.55,Si,0,Si,1428.94,Si,390.87,Si,17.51,Si,0,Si,1611.24,Aeropuertos del Perú S.A.
2021,Diciembre,Yurimaguas,COR,0,2522,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Enero,Andahuaylas,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Enero,Andahuaylas,COR,0,21,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Enero,Arequipa,AAP,940,78033,Si,77430.90999999999,Si,0,Si,15868.630000000001,Si,12924.93,Si,1164.75,Si,0,Si,613.2,Si,547.41,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Enero,Atalaya,COR,0,1358,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Enero,Ayacucho,AAP,0,12744,Si,5231.52,Si,2263.66,Si,0,Si,757.92,Si,590.52,Si,0,Si,786.91,Si,1050.2,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Enero,Cajamarca,ADP,0,20650,Si,8099.120000000001,Si,0,Si,1565.94,Si,632.23,Si,882.87,Si,1680.3899999999999,Si,0,Si,0,Si,0,Si,1921.37,Aeropuertos del Perú S.A.
2021,Enero,Chachapoyas,ADP,0,981,Si,210.98000000000002,Si,0,Si,0,Si,0,Si,245.56,Si,0,Si,0,Si,0,Si,0,Si,361.66,Aeropuertos del Perú S.A.
2021,Enero,Chiclayo,ADP,0,34149,Si,13591.49,Si,0,Si,1678.6299999999999,Si,5071.38,Si,720.48,Si,1830.04,Si,0,Si,12.16,Si,0,Si,1758152.78,Aeropuertos del Perú S.A.
2021,Enero,Cusco,COR,0,94351,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Enero,Huánuco,COR,0,6543,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Enero,Huaraz-Anta,ADP,0,79,Si,14,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,117.02,Aeropuertos del Perú S.A.
2021,Enero,Ilo,COR,0,2153,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Enero,Iquitos,ADP,0,74285,Si,74011.36,Si,0,Si,0,Si,4831.56,Si,2327.12,Si,32878.78999999999,Si,0,Si,1144.07,Si,0,Si,9307.52,Aeropuertos del Perú S.A.
2021,Enero,Jaén,COR,0,12513,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Enero,Jauja,COR,0,7970,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Enero,Juliaca,AAP,0,30525,Si,11380.949999999999,Si,0,Si,1950.91,Si,2295.9700000000003,Si,856.22,Si,0,Si,0,Si,61.99,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Enero,Lima,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Enero,Lima,ADP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,65505.82,Si,357673.08,Aeropuertos del Perú S.A.
2021,Enero,Lima,LAP,134040,608690,Si,1533183.08,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,242868.14,Si,0,Si,0,Lima Airport Partners S.R.L.
2021,Enero,Nazca,COR,0,840,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Enero,No precisa,COR,0,0,Si,64393.49,Si,0,Si,877,Si,0.01,Si,5679.06,Si,2517.92,Si,20872.85,Si,683.8199999999999,Si,0,Si,0,CORPAC S.A.
2021,Enero,Pisco,ADP,1,72,Si,2873.7,Si,0,Si,0,Si,0,Si,251,Si,1149.1899999999998,Si,0,Si,352.12,Si,0,Si,759.03,Aeropuertos del Perú S.A.
2021,Enero,Piura,ADP,17,54955,Si,22435.74,Si,0,Si,2759.3,Si,7541.2699999999995,Si,599.51,Si,3880.75,Si,343.4,Si,9.450000000000001,Si,0,Si,9537.630000000001,Aeropuertos del Perú S.A.
2021,Enero,Pucallpa,ADP,0,44021,Si,22583.35,Si,0,Si,98.85,Si,2453.61,Si,901.12,Si,9415.9,Si,0,Si,2294.27,Si,0,Si,2980.23,Aeropuertos del Perú S.A.
2021,Enero,Puerto Maldonado,AAP,0,13510,Si,5232.929999999999,Si,0,Si,1021.42,Si,700.53,Si,345.25,Si,0,Si,3085.55,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Enero,Rioja,COR,0,30,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Enero,Rodríguez de Mendoza,COR,0,436,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Enero,Tacna,AAP,0,20377,Si,8010.13,Si,0,Si,2760.08,Si,3690.4900000000002,Si,635.26,Si,0,Si,4228.35,Si,3.88,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Enero,Talara,ADP,0,21628,Si,9227.03,Si,0,Si,345.96999999999997,Si,3024.64,Si,171.51,Si,1500.32,Si,8780.47,Si,15.54,Si,0,Si,1731.41,Aeropuertos del Perú S.A.
2021,Enero,Tarapoto,ADP,4,59385,Si,26099.9,Si,0,Si,478.41999999999996,Si,3228.71,Si,1673.75,Si,3686.1,Si,13373.140000000001,Si,339.83,Si,0,Si,5996.03,Aeropuertos del Perú S.A.
2021,Enero,Tingo María,COR,0,1008,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Enero,Trujillo,ADP,2274,24956,Si,14952.75,Si,0,Si,1071.6299999999999,Si,4619.31,Si,744.7,Si,6130.8,Si,0,Si,542.62,Si,0,Si,4323.52,Aeropuertos del Perú S.A.
2021,Enero,Tumbes,ADP,0,29392,Si,11944.84,Si,0,Si,327.4,Si,2740.5,Si,302.37,Si,999.75,Si,97.72,Si,21.2,Si,0,Si,2236.19,Aeropuertos del Perú S.A.
2021,Enero,Yurimaguas,COR,0,1815,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Febrero,Andahuaylas,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Febrero,Andahuaylas,COR,0,5,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Febrero,Arequipa,AAP,751,26306,Si,31104.51,Si,0,Si,27149.480000000003,Si,1460.91,Si,1193.61,Si,0,Si,1533,Si,114.34,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Febrero,Atalaya,COR,0,1225,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Febrero,Ayacucho,AAP,4,3410,Si,3311.54,Si,2320.4700000000003,Si,0,Si,473.78999999999996,Si,601.4399999999999,Si,0,Si,8682.67,Si,439.39,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Febrero,Cajamarca,ADP,0,8892,Si,4173.06,Si,0,Si,1413.4,Si,639.87,Si,882.87,Si,1382.72,Si,0,Si,34.52,Si,0,Si,192023.99,Aeropuertos del Perú S.A.
2021,Febrero,Chachapoyas,ADP,0,455,Si,156.76,Si,0,Si,0,Si,0,Si,245.56,Si,0,Si,0,Si,0,Si,0,Si,118.14,Aeropuertos del Perú S.A.
2021,Febrero,Chiclayo,ADP,0,15378,Si,7566.22,Si,0,Si,1702.28,Si,4264.74,Si,720.48,Si,1182.71,Si,0,Si,22.1,Si,0,Si,196831.66,Aeropuertos del Perú S.A.
2021,Febrero,Cusco,COR,0,29143,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Febrero,Huánuco,COR,0,388,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Febrero,Huaraz-Anta,ADP,0,43,Si,46.54,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0.14,Si,0,Si,7,Aeropuertos del Perú S.A.
2021,Febrero,Ilo,COR,41,2629,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Febrero,Iquitos,ADP,0,26134,Si,44154.6,Si,0,Si,0,Si,4935.929999999999,Si,2327.12,Si,32608.38,Si,0,Si,1314.43,Si,0,Si,8516.53,Aeropuertos del Perú S.A.
2021,Febrero,Jaén,COR,0,6056,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Febrero,Jauja,COR,0,320,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Febrero,Juliaca,AAP,0,11865,Si,5731.64,Si,0,Si,1247.58,Si,2397.96,Si,868.4599999999999,Si,0,Si,0,Si,9.04,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Febrero,Lima,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Febrero,Lima,ADP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,65786.81,Si,936410,Aeropuertos del Perú S.A.
2021,Febrero,Lima,LAP,78891,221699,Si,1072541.93,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,248769.19,Si,0,Si,0,Lima Airport Partners S.R.L.
2021,Febrero,Moquegua,COR,0,66,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Febrero,No precisa,COR,0,0,Si,36524.36,Si,0,Si,1544.92,Si,398.4,Si,5074.07,Si,2519.12,Si,27972.460000000003,Si,244.16,Si,0,Si,0,CORPAC S.A.
2021,Febrero,Pisco,ADP,0,2,Si,1518.79,Si,0,Si,0,Si,0,Si,251,Si,1104.08,Si,0,Si,240.57,Si,0,Si,813.63,Aeropuertos del Perú S.A.
2021,Febrero,Piura,ADP,7,21494,Si,10586.730000000001,Si,0,Si,2780.27,Si,5957.75,Si,599.51,Si,3697.19,Si,0,Si,83.21000000000001,Si,0,Si,9941.349999999999,Aeropuertos del Perú S.A.
2021,Febrero,Pucallpa,ADP,0,15880,Si,9568.949999999999,Si,0,Si,0,Si,2601.4500000000003,Si,1022.7700000000001,Si,15139.79,Si,0,Si,1963.83,Si,0,Si,2063.4900000000002,Aeropuertos del Perú S.A.
2021,Febrero,Puerto Maldonado,AAP,0,5836,Si,3580.07,Si,0,Si,1018.9,Si,869.49,Si,345.25,Si,0,Si,3085.56,Si,173.4,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Febrero,Rodríguez de Mendoza,COR,0,441,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Febrero,Tacna,AAP,0,7505,Si,4154.18,Si,0,Si,2354.51,Si,255.32000000000002,Si,0.01,Si,0,Si,3999.8,Si,171.58,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Febrero,Talara,ADP,0,9236,Si,5128.84,Si,0,Si,246.51,Si,2643.23,Si,171.51,Si,1475.8799999999999,Si,4655.45,Si,15.78,Si,0,Si,1425.51,Aeropuertos del Perú S.A.
2021,Febrero,Tarapoto,ADP,0,21679,Si,12310.859999999999,Si,0,Si,477.24,Si,3510.7,Si,1673.75,Si,3471.65,Si,5451.17,Si,399.04,Si,0,Si,5268.38,Aeropuertos del Perú S.A.
2021,Febrero,Tingo María,COR,0,371,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Febrero,Tocache,COR,0,7,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Febrero,Trujillo,ADP,2132,13179,Si,11218.449999999999,Si,0,Si,1096.76,Si,3862.68,Si,744.7,Si,5906.660000000001,Si,0,Si,275.82,Si,0,Si,3930.8500000000004,Aeropuertos del Perú S.A.
2021,Febrero,Tumbes,ADP,1,9999,Si,5375.160000000001,Si,0,Si,227.99,Si,3180.25,Si,302.37,Si,1357.99,Si,293.15000000000003,Si,3.5,Si,0,Si,1929.76,Aeropuertos del Perú S.A.
2021,Febrero,Yurimaguas,COR,0,1474,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Julio,-,COR,0,817,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Julio,Andahuaylas,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Julio,Arequipa,AAP,205,70565,Si,77396.22,Si,0,Si,19682.1,Si,16816.74,Si,1179.1799999999998,Si,0,Si,153.3,Si,174.86,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Julio,Atalaya,COR,0,1757,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Julio,Ayacucho,AAP,0,36838,Si,8148.84,Si,2320.4700000000003,Si,0,Si,501.11,Si,595.98,Si,0,Si,28388.780000000002,Si,1015.89,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Julio,Cajamarca,ADP,0,29999,Si,11239.859999999999,Si,0,Si,1168.9,Si,536.93,Si,89.25,Si,1597.24,Si,0,Si,54.349999999999994,Si,0,Si,1659.31,Aeropuertos del Perú S.A.
2021,Julio,Chachapoyas,ADP,0,1398,Si,356.41999999999996,Si,0,Si,0,Si,0,Si,169.6,Si,0,Si,0,Si,16.6,Si,0,Si,75.17999999999999,Aeropuertos del Perú S.A.
2021,Julio,Chiclayo,ADP,428,37107,Si,16059.449999999999,Si,0,Si,1984.53,Si,4481.6,Si,84.24000000000001,Si,1578.1499999999999,Si,0,Si,15.9,Si,0,Si,178777.1,Aeropuertos del Perú S.A.
2021,Julio,Cusco,COR,0,152572,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Julio,Huánuco,COR,0,10177,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Julio,Huaraz-Anta,ADP,0,97,Si,34.74,Si,0,Si,0,Si,0,Si,0,Si,0,Si,26.52,Si,7.23,Si,0,Si,6.49,Aeropuertos del Perú S.A.
2021,Julio,Ilo,COR,0,6310,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Julio,Iquitos,ADP,9,77060,Si,85698.39,Si,0,Si,744.21,Si,4819.24,Si,1036.95,Si,27227.39,Si,0,Si,4516.74,Si,0,Si,8620.28,Aeropuertos del Perú S.A.
2021,Julio,Jaén,COR,0,15561,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Julio,Jauja,COR,0,13790,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Julio,Juliaca,AAP,0,18534,Si,15097.220000000001,Si,0,Si,1491.23,Si,3110.4300000000003,Si,862.3399999999999,Si,0,Si,571.4,Si,30.35,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
